#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","NT_176533.1",578740,579146,"+",100749232,"LOC100749232","-","XP_003486471.1",105,"BLOC-1-related complex subunit 7"
"Un","NT_176533.1",579910,581396,"-",100742819,"LOC100742819","-","XP_003486586.1",264,"ubiquitin thioesterase otubain-like"
"Un","NT_176533.1",582215,583009,"+",100740208,"LOC100740208","-","XP_003486481.1",125,"DNA polymerase epsilon subunit 4"
"Un","NT_176533.1",586820,589722,"-",100741372,"LOC100741372","-","XP_012236453.1",752,"dnaJ homolog dnj-5 isoform X2"
"Un","NT_176533.1",586820,589722,"-",100741372,"LOC100741372","-","XP_012236452.1",843,"dnaJ homolog dnj-5 isoform X1"
"Un","NT_176533.1",592183,593421,"-",100747080,"LOC100747080","-","XP_024220668.1",171,"uncharacterized protein LOC100747080"
"Un","NT_176533.1",593909,595396,"-",100743248,"LOC100743248","-","XP_003486506.1",324,"calumenin isoform X1"
"Un","NT_176533.1",593909,594700,"-",100743248,"LOC100743248","-","XP_033174680.1",190,"calumenin isoform X2"
"Un","NT_176533.1",597267,599657,"+",100744523,"LOC100744523","-","XP_003486517.1",241,"tetraspanin-2A"
"Un","NT_176533.1",597267,599657,"+",100744523,"LOC100744523","-","XP_012236455.1",241,"tetraspanin-2A"
"Un","NT_176533.1",602555,612198,"-",100745603,"LOC100745603","-","XP_003486524.1",949,"uncharacterized protein LOC100745603"
"Un","NT_176533.1",637285,640017,"+",100746842,"LOC100746842","-","XP_003486535.2",594,"alkylated DNA repair protein alkB homolog 8 isoform X1"
"Un","NT_176533.1",637650,640017,"+",100746842,"LOC100746842","-","XP_012236433.1",589,"alkylated DNA repair protein alkB homolog 8 isoform X2"
"Un","NT_176533.1",637740,640017,"+",100746842,"LOC100746842","-","XP_012236434.1",583,"alkylated DNA repair protein alkB homolog 8 isoform X3"
"Un","NT_176533.1",637740,640017,"+",100746842,"LOC100746842","-","XP_012236435.1",583,"alkylated DNA repair protein alkB homolog 8 isoform X3"
"Un","NT_176533.1",637740,640017,"+",100746842,"LOC100746842","-","XP_012236436.1",583,"alkylated DNA repair protein alkB homolog 8 isoform X3"
"Un","NT_176533.1",637740,640017,"+",100746842,"LOC100746842","-","XP_012236437.1",583,"alkylated DNA repair protein alkB homolog 8 isoform X3"
"Un","NT_176533.1",640724,642068,"-",100747798,"LOC100747798","-","XP_024220654.1",180,"non-histone chromosomal protein 6 isoform X2"
"Un","NT_176533.1",640724,642068,"-",100747798,"LOC100747798","-","XP_024220656.1",180,"non-histone chromosomal protein 6 isoform X2"
"Un","NT_176533.1",640724,642068,"-",100747798,"LOC100747798","-","XP_024220657.1",180,"non-histone chromosomal protein 6 isoform X2"
"Un","NT_176533.1",640724,641688,"-",100747798,"LOC100747798","-","XP_033174665.1",202,"putative high mobility group protein B1-like 1 isoform X1"
"Un","NT_176533.1",644209,646320,"+",100748874,"LOC100748874","-","XP_024220652.1",410,"exosome complex component RRP45"
"Un","NT_176533.1",644209,646320,"+",100748874,"LOC100748874","-","XP_003486552.1",410,"exosome complex component RRP45"
"Un","NT_177638.1",9,689,"-",117152352,"LOC117152352","-","XP_033179642.1",405,"uncharacterized protein LOC117152352, partial"
"Un","NT_177649.1",36807,38684,"-",112213778,"LOC112213778","-","XP_033179643.1",625,"uncharacterized protein LOC112213778"
"Un","NT_177649.1",36807,38684,"-",112213778,"LOC112213778","-","XP_033179644.1",625,"uncharacterized protein LOC112213778"
"Un","NT_177649.1",58890,59264,"+",112213780,"LOC112213780","-","XP_024226988.1",114,"uncharacterized protein LOC112213780"
"Un","NT_177649.1",61548,68960,"+",100749615,"LOC100749615","-","XP_024226984.1",618,"uncharacterized protein LOC100749615 isoform X1"
"Un","NT_177649.1",61548,68960,"+",100749615,"LOC100749615","-","XP_024226985.1",599,"uncharacterized protein LOC100749615 isoform X2"
"Un","NT_177649.1",61548,68960,"+",100749615,"LOC100749615","-","XP_012247242.1",598,"uncharacterized protein LOC100749615 isoform X3"
"Un","NT_177649.1",61548,68960,"+",100749615,"LOC100749615","-","XP_012247243.1",579,"uncharacterized protein LOC100749615 isoform X4"
"Un","NT_177649.1",78172,87500,"-",100749380,"LOC100749380","-","XP_024226987.1",522,"sialin"
"Un","NT_177649.1",78172,87500,"-",100749380,"LOC100749380","-","XP_012247246.1",522,"sialin"
"Un","NT_177649.1",111095,121141,"+",100749499,"LOC100749499","-","XP_003493605.1",433,"flavin-containing monooxygenase FMO GS-OX4"
"Un","NT_177668.1",11862,33322,"+",100749854,"LOC100749854","-","XP_024226991.1",352,"putative thiamine transporter SLC35F3"
"Un","NT_177668.1",41474,44317,"-",100749735,"LOC100749735","-","XP_033179645.1",234,"glutathione S-transferase 1 isoform X2"
"Un","NT_177668.1",41474,44309,"-",100749735,"LOC100749735","-","XP_012247249.1",234,"glutathione S-transferase 1 isoform X1"
"Un","NT_177668.1",41474,44058,"-",100749735,"LOC100749735","-","XP_003493606.1",231,"glutathione S-transferase 1 isoform X3"
"Un","NT_177678.1",22796,26506,"-",100749972,"LOC100749972","-","XP_012247254.2",390,"odorant receptor 13a-like"
"Un","NT_177687.1",43,499,"+",100740678,"LOC100740678","-","XP_012247255.1",128,"lachesin-like, partial"
"Un","NT_177687.1",10837,42284,"-",100750092,"LOC100750092","-","XP_003493609.2",3292,"KICSTOR complex protein SZT2 isoform X1"
"Un","NT_177687.1",10837,33112,"-",100750092,"LOC100750092","-","XP_033179646.1",2936,"KICSTOR complex protein SZT2 isoform X2"
"Un","NT_177687.1",44001,44738,"+",100740477,"LOC100740477","-","XP_033179647.1",210,"uncharacterized protein C9orf85 homolog"
"Un","NT_177687.1",45493,46293,"+",100740357,"LOC100740357","-","XP_003493613.1",153,"histone deacetylase complex subunit SAP18 isoform X1"
"Un","NT_177687.1",45514,46293,"+",100740357,"LOC100740357","-","XP_012247259.1",146,"histone deacetylase complex subunit SAP18 isoform X2"
"Un","NT_177687.1",47007,48806,"+",100740114,"LOC100740114","-","XP_003493611.1",241,"outer dense fiber protein 3-like"
"Un","NT_177687.1",49694,51880,"+",100740236,"LOC100740236","-","XP_024226996.1",226,"outer dense fiber protein 3-like"
"Un","NT_177687.1",54648,64213,"-",100750212,"LOC100750212","-","XP_012247260.1",450,"adenylosuccinate synthetase"
"Un","NT_177687.1",66025,67631,"-",105681542,"LOC105681542","-","XP_033179649.1",338,"homeobox protein Hox-D3a-like"
"Un","NT_177687.1",89963,90652,"-",105681543,"LOC105681543","-","XP_024227000.1",229,"uncharacterized protein LOC105681543"
"Un","NT_177693.1",61,27693,"-",100741041,"LOC100741041","-","XP_033179687.1",592,"probable peroxisomal acyl-coenzyme A oxidase 1 isoform X2"
"Un","NT_177693.1",13884,18547,"-",100740920,"LOC100740920","-","XP_033179686.1",673,"LOW QUALITY PROTEIN: probable peroxisomal acyl-coenzyme A oxidase 1"
"Un","NT_177693.1",21682,27693,"-",100741041,"LOC100741041","-","XP_003493616.1",670,"probable peroxisomal acyl-coenzyme A oxidase 1 isoform X1"
"Un","NT_177693.1",29146,30275,"+",100741163,"LOC100741163","-","XP_003493617.1",200,"60S ribosomal protein L19"
"Un","NT_177693.1",31640,33603,"+",100741277,"LOC100741277","-","XP_003493618.1",534,"translation initiation factor eIF-2B subunit delta"
"Un","NT_177693.1",31640,33603,"+",100741277,"LOC100741277","-","XP_012247319.1",534,"translation initiation factor eIF-2B subunit delta"
"Un","NT_177693.1",34458,36494,"+",100747703,"LOC100747703","-","XP_024227048.1",533,"transcription termination factor 5, mitochondrial"
"Un","NT_177693.1",39904,42502,"-",100741401,"LOC100741401","-","XP_024227049.1",439,"retinal homeobox protein Rx2"
"Un","NT_177693.1",85594,95418,"+",100741837,"LOC100741837","-","XP_012247304.1",374,"arginine kinase"
"Un","NT_177693.1",98482,105878,"-",100741957,"LOC100741957","-","XP_024227023.1",414,"phospholipid scramblase family member 5 isoform X2"
"Un","NT_177693.1",98482,105878,"-",100741957,"LOC100741957","-","XP_033179669.1",432,"phospholipid scramblase family member 5 isoform X1"
"Un","NT_177693.1",98482,105878,"-",100741957,"LOC100741957","-","XP_033179670.1",432,"phospholipid scramblase family member 5 isoform X1"
"Un","NT_176552.1",788614,794201,"-",100744603,"LOC100744603","-","XP_024221067.1",868,"AP-1 complex subunit gamma-1 isoform X3"
"Un","NT_176552.1",788614,794201,"-",100744603,"LOC100744603","-","XP_024221068.1",868,"AP-1 complex subunit gamma-1 isoform X3"
"Un","NT_176552.1",788614,794201,"-",100744603,"LOC100744603","-","XP_024221069.1",868,"AP-1 complex subunit gamma-1 isoform X3"
"Un","NT_176552.1",788614,794197,"-",100744603,"LOC100744603","-","XP_024221072.1",843,"AP-1 complex subunit gamma-1 isoform X6"
"Un","NT_176552.1",788614,794197,"-",100744603,"LOC100744603","-","XP_024221073.1",843,"AP-1 complex subunit gamma-1 isoform X6"
"Un","NT_176552.1",788614,794197,"-",100744603,"LOC100744603","-","XP_024221074.1",843,"AP-1 complex subunit gamma-1 isoform X6"
"Un","NT_176552.1",788614,793241,"-",100744603,"LOC100744603","-","XP_024221075.1",836,"AP-1 complex subunit gamma-1 isoform X7"
"Un","NT_176552.1",796972,798371,"-",100744801,"LOC100744801","-","XP_003486850.1",205,"ADP-ribosylation factor-related protein 1"
"Un","NT_176552.1",801626,804999,"+",100744922,"LOC100744922","-","XP_003486851.1",743,"vesicle-fusing ATPase 1"
"Un","NT_176552.1",808901,812507,"-",100745043,"LOC100745043","-","XP_003486853.1",430,"serine/threonine-protein kinase STK11 isoform X1"
"Un","NT_176552.1",809431,812507,"-",100745043,"LOC100745043","-","XP_012236983.1",402,"serine/threonine-protein kinase STK11 isoform X2"
"Un","NT_176552.1",814164,815589,"-",100745246,"LOC100745246","-","XP_003486854.1",278,"zinc transporter ZIP9 isoform X1"
"Un","NT_176552.1",814164,814919,"-",100745246,"LOC100745246","-","XP_024221017.1",187,"zinc transporter ZIP9 isoform X2"
"Un","NT_176552.1",816468,821550,"+",100745366,"LOC100745366","-","XP_003486855.1",925,"serine/threonine-protein kinase SIK3 isoform X1"
"Un","NT_176552.1",816468,821550,"+",100745366,"LOC100745366","-","XP_012236937.1",924,"serine/threonine-protein kinase SIK3 isoform X2"
"Un","NT_176552.1",816468,821550,"+",100745366,"LOC100745366","-","XP_024221018.1",880,"serine/threonine-protein kinase SIK3 isoform X3"
"Un","NT_176552.1",825400,829742,"+",100745488,"LOC100745488","-","XP_003486856.1",1120,"histone-lysine N-methyltransferase eggless"
"Un","NT_176552.1",830990,831811,"-",100745606,"LOC100745606","-","XP_003486857.1",118,"myotrophin"
"Un","NT_176552.1",830990,831811,"-",100745606,"LOC100745606","-","XP_012236940.1",118,"myotrophin"
"Un","NT_176552.1",833271,839675,"-",100745726,"LOC100745726","-","XP_003486858.1",153,"uncharacterized protein LOC100745726"
"Un","NT_176552.1",841809,843752,"-",100747878,"LOC100747878","-","XP_012236853.2",328,"antifreeze protein Maxi-like"
"Un","NT_176552.1",845513,849711,"-",100747997,"LOC100747997","-","XP_012236854.1",594,"uncharacterized abhydrolase domain-containing protein DDB_G0269086-like"
"Un","NT_176552.1",853890,856351,"-",105680305,"LOC105680305","-","XP_033174896.1",575,"ion-translocating oxidoreductase complex subunit C-like isoform X1"
"Un","NT_176552.1",853890,856351,"-",105680305,"LOC105680305","-","XP_033174897.1",575,"ion-translocating oxidoreductase complex subunit C-like isoform X2"
"Un","NT_176552.1",863761,865611,"-",100745969,"LOC100745969","-","XP_024221019.1",586,"uncharacterized protein LOC100745969 isoform X1"
"Un","NT_176552.1",863761,865611,"-",100745969,"LOC100745969","-","XP_033174893.1",586,"uncharacterized protein LOC100745969 isoform X1"
"Un","NT_176552.1",863761,865611,"-",100745969,"LOC100745969","-","XP_033174894.1",586,"uncharacterized protein LOC100745969 isoform X1"
"Un","NT_176552.1",863761,865611,"-",100745969,"LOC100745969","-","XP_012236961.1",586,"uncharacterized protein LOC100745969 isoform X1"
"Un","NT_176552.1",863761,865611,"-",100745969,"LOC100745969","-","XP_012236963.1",586,"uncharacterized protein LOC100745969 isoform X1"
"Un","NT_176552.1",867226,869503,"-",100745969,"LOC100745969","-","XP_012236965.1",486,"sorting and assembly machinery component 50 homolog B isoform X3"
"Un","NT_176552.1",867226,869503,"-",100745969,"LOC100745969","-","XP_033174895.1",503,"sorting and assembly machinery component 50 homolog B isoform X2"
"Un","NT_176552.1",870772,875184,"-",100746088,"LOC100746088","-","XP_012236978.1",991,"anoctamin-1 isoform X2"
"Un","NT_176552.1",870772,875184,"-",100746088,"LOC100746088","-","XP_024221014.1",993,"anoctamin-1 isoform X1"
"Un","NT_176552.1",870772,875184,"-",100746088,"LOC100746088","-","XP_012236975.1",993,"anoctamin-1 isoform X1"
"Un","NT_176552.1",870772,875016,"-",100746088,"LOC100746088","-","XP_012236979.1",937,"anoctamin-1 isoform X3"
"Un","NT_176552.1",877260,878906,"-",100746209,"LOC100746209","-","XP_003486861.1",548,"piggyBac transposable element-derived protein 4-like"
"Un","NT_176552.1",879552,880594,"-",100746328,"LOC100746328","-","XP_003486862.1",203,"prenylated Rab acceptor protein 1"
"Un","NT_176552.1",882092,886171,"+",100746445,"LOC100746445","-","XP_024221007.1",571,"wee1-like protein kinase isoform X1"
"Un","NT_176552.1",883241,886171,"+",100746445,"LOC100746445","-","XP_012236916.1",512,"wee1-like protein kinase isoform X2"
"Un","NT_176533.1",646608,647780,"-",100749233,"LOC100749233","-","XP_003486554.1",175,"histone deacetylase complex subunit SAP30 homolog"
"Un","NT_176533.1",662193,675107,"+",100749348,"LOC100749348","-","XP_003486555.1",456,"high mobility group protein DSP1"
"Un","NT_176533.1",678553,680469,"+",100749471,"LOC100749471","-","XP_024220714.1",554,"piggyBac transposable element-derived protein 4-like"
"Un","NT_176533.1",682300,691543,"+",100749589,"LOC100749589","-","XP_024220646.1",1978,"protein mini spindles isoform X1"
"Un","NT_176533.1",682300,691543,"+",100749589,"LOC100749589","-","XP_003486557.1",1978,"protein mini spindles isoform X1"
"Un","NT_176533.1",682300,691543,"+",100749589,"LOC100749589","-","XP_012236400.1",1943,"protein mini spindles isoform X2"
"Un","NT_176533.1",693318,695273,"-",100749710,"LOC100749710","-","XP_003486558.1",293,"transmembrane protein 165"
"Un","NT_176533.1",696086,698238,"+",100749830,"LOC100749830","-","XP_024220647.1",433,"KICSTOR complex protein C12orf66 homolog isoform X1"
"Un","NT_176533.1",696086,698238,"+",100749830,"LOC100749830","-","XP_024220648.1",431,"KICSTOR complex protein C12orf66 homolog isoform X2"
"Un","NT_176533.1",696086,698238,"+",100749830,"LOC100749830","-","XP_024220649.1",412,"KICSTOR complex protein C12orf66 homolog isoform X4"
"Un","NT_176533.1",696086,698238,"+",100749830,"LOC100749830","-","XP_003486559.1",428,"KICSTOR complex protein C12orf66 homolog isoform X3"
"Un","NT_176533.1",698531,702313,"-",100749948,"LOC100749948","-","XP_003486560.1",921,"WD repeat-containing protein 3"
"Un","NT_176533.1",704275,705753,"-",100750069,"LOC100750069","-","XP_003486561.1",492,"trichohyalin isoform X1"
"Un","NT_176533.1",704406,705753,"-",100750069,"LOC100750069","-","XP_012236457.1",409,"trichohyalin isoform X2"
"Un","NT_176533.1",785624,786820,"-",105680258,"LOC105680258","-","XP_033174698.1",329,"uncharacterized protein LOC105680258"
"Un","NT_176533.1",829860,832844,"-",100750188,"LOC100750188","-","XP_003486562.2",259,"heart- and neural crest derivatives-expressed protein 1-like"
"Un","NT_176533.1",839209,847129,"-",100740088,"LOC100740088","-","XP_033174674.1",424,"odorant receptor 13a-like"
"Un","NT_176533.1",852685,867053,"-",100740330,"LOC100740330","-","XP_024220721.1",825,"soluble guanylate cyclase 88E"
"Un","NT_176533.1",852685,867053,"-",100740330,"LOC100740330","-","XP_024220723.1",825,"soluble guanylate cyclase 88E"
"Un","NT_176533.1",852685,867053,"-",100740330,"LOC100740330","-","XP_033174692.1",825,"soluble guanylate cyclase 88E"
"Un","NT_176533.1",852685,867053,"-",100740330,"LOC100740330","-","XP_033174693.1",825,"soluble guanylate cyclase 88E"
"Un","NT_176533.1",852685,867053,"-",100740330,"LOC100740330","-","XP_033174694.1",825,"soluble guanylate cyclase 88E"
"Un","NT_176533.1",852685,867053,"-",100740330,"LOC100740330","-","XP_012236458.1",825,"soluble guanylate cyclase 88E"
"Un","NT_176533.1",888713,895011,"-",100740576,"LOC100740576","-","XP_003486567.1",220,"sugar transporter SWEET1"
"Un","NT_176533.1",896360,896915,"+",100740817,"LOC100740817","-","XP_024220726.1",76,"26S proteasome complex subunit SEM1"
"Un","NT_176533.1",897409,900455,"-",100740454,"LOC100740454","-","XP_024220719.1",833,"uncharacterized protein LOC100740454"
"Un","NT_176533.1",903966,905188,"-",100740697,"LOC100740697","-","XP_003486568.1",376,"actin, muscle"
"Un","NT_176533.1",911155,912285,"-",100740936,"LOC100740936","-","XP_012236309.1",376,"actin, clone 205"
"Un","NT_176533.1",918667,919551,"-",105680259,"LOC105680259","-","XP_012236310.1",294,"actin, indirect flight muscle-like"
"Un","NT_176533.1",927378,935960,"+",100741573,"LOC100741573","-","XP_003486575.1",642,"angiotensin-converting enzyme"
"Un","NT_176533.1",936180,941803,"-",100741454,"LOC100741454","-","XP_012236348.1",1051,"replication factor C subunit 1"
"Un","NT_176533.1",942419,948738,"+",100747197,"LOC100747197","-","XP_003486538.1",1385,"DNA-directed RNA polymerase III subunit RPC1"
"Un","NT_176533.1",949127,950077,"+",100741813,"LOC100741813","-","XP_012236353.1",273,"parkin coregulated gene protein homolog isoform X1"
"Un","NT_176533.1",949127,950077,"+",100741813,"LOC100741813","-","XP_024220666.1",244,"parkin coregulated gene protein homolog isoform X2"
"Un","NT_176533.1",950278,953534,"-",100741931,"LOC100741931","-","XP_003486578.2",778,"probable glutamine--tRNA ligase isoform X3"
"Un","NT_176533.1",950278,953534,"-",100741931,"LOC100741931","-","XP_033174703.1",785,"probable glutamine--tRNA ligase isoform X1"
"Un","NT_176533.1",950278,953534,"-",100741931,"LOC100741931","-","XP_033174704.1",782,"probable glutamine--tRNA ligase isoform X2"
"Un","NT_176533.1",954255,955189,"+",100742135,"LOC100742135","-","XP_003486580.1",213,"EEF1A lysine methyltransferase 1"
"Un","NT_176533.1",954255,955189,"+",100742135,"LOC100742135","-","XP_012236352.1",213,"EEF1A lysine methyltransferase 1"
"Un","NT_176533.1",955828,958220,"+",100747317,"LOC100747317","-","XP_012236456.1",500,"myb-like protein D"
"Un","NT_177693.1",98482,105878,"-",100741957,"LOC100741957","-","XP_033179671.1",432,"phospholipid scramblase family member 5 isoform X1"
"Un","NT_177693.1",111276,111821,"+",100742450,"LOC100742450","-","XP_012247307.1",181,"ras-related protein Rap-2a"
"Un","NT_177693.1",111276,111821,"+",100742450,"LOC100742450","-","XP_012247308.1",181,"ras-related protein Rap-2a"
"Un","NT_177693.1",111276,111821,"+",100742450,"LOC100742450","-","XP_012247309.1",181,"ras-related protein Rap-2a"
"Un","NT_177693.1",118291,121137,"-",100742078,"LOC100742078","-","XP_033179668.1",948,"uncharacterized protein LOC100742078"
"Un","NT_177693.1",118291,121137,"-",100742078,"LOC100742078","-","XP_003493624.1",948,"uncharacterized protein LOC100742078"
"Un","NT_177693.1",121658,122592,"+",100742325,"LOC100742325","-","XP_024227026.1",185,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase"
"Un","NT_177693.1",123466,126191,"-",100741599,"LOC100741599","-","XP_033179672.1",384,"ribonucleoside-diphosphate reductase subunit M2 B isoform X1"
"Un","NT_177693.1",123466,126191,"-",100741599,"LOC100741599","-","XP_012247302.1",384,"ribonucleoside-diphosphate reductase subunit M2 B isoform X1"
"Un","NT_177693.1",123466,125639,"-",100741599,"LOC100741599","-","XP_012247303.1",366,"ribonucleoside-diphosphate reductase subunit M2 B isoform X2"
"Un","NT_177693.1",123466,125337,"-",100741599,"LOC100741599","-","XP_033179673.1",365,"ribonucleoside-diphosphate reductase subunit M2 B isoform X3"
"Un","NT_177693.1",123466,124907,"-",100741599,"LOC100741599","-","XP_024227025.1",333,"ribonucleoside-diphosphate reductase subunit M2 isoform X4"
"Un","NT_177693.1",127920,129144,"+",100741718,"LOC100741718","-","XP_003493621.1",346,"DDB1- and CUL4-associated factor 7"
"Un","NT_177693.1",131507,147831,"-",100742200,"LOC100742200","-","XP_003493625.1",305,"transmembrane protein 205"
"Un","NT_177693.1",151558,157151,"-",100742571,"LOC100742571","-","XP_003493628.1",1235,"cullin-associated NEDD8-dissociated protein 1 isoform X1"
"Un","NT_177693.1",151558,156103,"-",100742571,"LOC100742571","-","XP_012247351.1",1141,"cullin-associated NEDD8-dissociated protein 1 isoform X2"
"Un","NT_177693.1",157957,158597,"-",100742686,"LOC100742686","-","XP_003493629.1",93,"PCNA-associated factor"
"Un","NT_177693.1",160106,162643,"-",100742806,"LOC100742806","-","XP_003493630.1",449,"succinate--CoA ligase"
"Un","NT_177693.1",163442,165472,"-",100747945,"LOC100747945","-","XP_012247342.1",479,"succinate--CoA ligase"
"Un","NT_177693.1",163646,165472,"-",100747945,"LOC100747945","-","XP_012247344.1",417,"succinate--CoA ligase"
"Un","NT_177693.1",166965,171171,"-",100742922,"LOC100742922","-","XP_003493631.1",390,"protein kinase 4"
"Un","NT_177693.1",172149,176538,"+",100748065,"LOC100748065","-","XP_033179666.1",940,"leucine-rich repeat and guanylate kinase domain-containing protein-like"
"Un","NT_177693.1",176937,184283,"-",100743163,"LOC100743163","-","XP_033179667.1",1691,"uncharacterized protein LOC100743163"
"Un","NT_177693.1",185219,186634,"+",100743283,"LOC100743283","-","XP_003493634.1",248,"serine/arginine-rich splicing factor 1B"
"Un","NT_177693.1",192091,193399,"-",100748185,"LOC100748185","-","XP_003493674.1",248,"dehydrogenase/reductase SDR family member 11-like"
"Un","NT_177693.1",201318,202991,"-",100743402,"LOC100743402","-","XP_003493635.1",246,"farnesol dehydrogenase"
"Un","NT_177693.1",207443,241326,"-",100743522,"LOC100743522","-","XP_033179653.1",1935,"MAP kinase-activating death domain protein isoform X5"
"Un","NT_177693.1",210260,241326,"-",100743522,"LOC100743522","-","XP_012247322.1",1953,"MAP kinase-activating death domain protein isoform X2"
"Un","NT_177693.1",210260,241326,"-",100743522,"LOC100743522","-","XP_012247325.1",1945,"MAP kinase-activating death domain protein isoform X4"
"Un","NT_177693.1",210260,241326,"-",100743522,"LOC100743522","-","XP_033179655.1",1891,"MAP kinase-activating death domain protein isoform X7"
"Un","NT_177693.1",210260,241326,"-",100743522,"LOC100743522","-","XP_033179654.1",1909,"MAP kinase-activating death domain protein isoform X6"
"Un","NT_177693.1",210260,241326,"-",100743522,"LOC100743522","-","XP_033179652.1",1953,"MAP kinase-activating death domain protein isoform X3"
"Un","NT_177693.1",210260,241326,"-",100743522,"LOC100743522","-","XP_012247321.1",1956,"MAP kinase-activating death domain protein isoform X1"
"Un","NT_177693.1",210961,241326,"-",100743522,"LOC100743522","-","XP_033179658.1",1862,"MAP kinase-activating death domain protein isoform X9"
"Un","NT_177693.1",210961,241326,"-",100743522,"LOC100743522","-","XP_033179656.1",1865,"MAP kinase-activating death domain protein isoform X8"
"Un","NT_177693.1",213179,241326,"-",100743522,"LOC100743522","-","XP_024227008.1",1791,"MAP kinase-activating death domain protein isoform X10"
"Un","NT_177693.1",255581,265176,"-",100743718,"LOC100743718","-","XP_012247334.1",414,"cholinephosphotransferase 1 isoform X6"
"Un","NT_177693.1",255581,265176,"-",100743718,"LOC100743718","-","XP_012247333.1",415,"cholinephosphotransferase 1 isoform X5"
"Un","NT_177693.1",255581,265176,"-",100743718,"LOC100743718","-","XP_012247330.1",459,"cholinephosphotransferase 1 isoform X1"
"Un","NT_177693.1",255581,265176,"-",100743718,"LOC100743718","-","XP_012247332.1",415,"cholinephosphotransferase 1 isoform X4"
"Un","NT_177693.1",255581,265176,"-",100743718,"LOC100743718","-","XP_024227011.1",459,"cholinephosphotransferase 1 isoform X2"
"Un","NT_177693.1",255581,265176,"-",100743718,"LOC100743718","-","XP_003493637.1",504,"cholinephosphotransferase 1 isoform X7"
"Un","NT_177693.1",258080,265176,"-",100743718,"LOC100743718","-","XP_024227012.1",439,"cholinephosphotransferase 1 isoform X3"
"Un","NT_177693.1",265751,266990,"+",100743916,"LOC100743916","-","XP_003493639.1",222,"39S ribosomal protein L21, mitochondrial"
"Un","NT_177693.1",267941,278711,"+",100744034,"LOC100744034","-","XP_003493640.1",267,"CD82 antigen"
"Un","NT_177693.1",286114,289171,"-",100744149,"LOC100744149","-","XP_003493641.1",758,"ATP-dependent DNA helicase Q5-like"
"Un","NT_177693.1",289582,291215,"+",100748308,"LOC100748308","-","XP_024227013.1",392,"phospholipase A2 inhibitor"
"Un","NT_177693.1",289582,291215,"+",100748308,"LOC100748308","-","XP_033179660.1",392,"phospholipase A2 inhibitor"
"Un","NT_177693.1",289582,291215,"+",100748308,"LOC100748308","-","XP_012247353.1",392,"phospholipase A2 inhibitor"
"Un","NT_177693.1",291893,294232,"+",105681547,"LOC105681547","-","XP_012247349.1",509,"uncharacterized protein LOC105681547"
"Un","NT_177693.1",295744,302030,"-",100748427,"LOC100748427","-","XP_012247348.1",800,"protein draper isoform X3"
"Un","NT_177693.1",295744,302030,"-",100748427,"LOC100748427","-","XP_024227010.1",840,"protein draper isoform X2"
"Un","NT_177693.1",295744,302030,"-",100748427,"LOC100748427","-","XP_033179659.1",1000,"protein draper isoform X1"
"Un","NT_177693.1",295744,302030,"-",100748427,"LOC100748427","-","XP_012247346.1",1000,"protein draper isoform X1"
"Un","NT_177693.1",295744,302030,"-",100748427,"LOC100748427","-","XP_012247347.1",1000,"protein draper isoform X1"
"Un","NT_177693.1",323546,325459,"+",100748545,"LOC100748545","-","XP_003493676.1",415,"aspartate aminotransferase, cytoplasmic"
"Un","NT_177693.1",327754,328126,"-",100744268,"LOC100744268","-","XP_003493642.1",86,"small integral membrane protein 8"
"Un","NT_177693.1",328285,329145,"+",100744384,"LOC100744384","-","XP_003493643.1",195,"U3 small nucleolar ribonucleoprotein protein IMP3"
"Un","NT_177693.1",329261,330173,"-",112213794,"LOC112213794","-","XP_024227044.1",244,"DNA mismatch repair protein MutL-like"
"Un","NT_177693.1",333530,335754,"-",100744829,"LOC100744829","-","XP_012247315.1",564,"phosphoglucomutase"
"Un","NT_177693.1",333530,335754,"-",100744829,"LOC100744829","-","XP_012247316.1",564,"phosphoglucomutase"
"Un","NT_177693.1",337587,341802,"+",100744950,"LOC100744950","-","XP_003493648.1",555,"sodium-coupled neutral amino acid transporter 9"
"Un","NT_177693.1",342104,343059,"-",100745191,"LOC100745191","-","XP_003493650.1",207,"ATP synthase subunit C lysine N-methyltransferase"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_024227031.1",1065,"vinculin isoform X1"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_024227034.1",1053,"vinculin isoform X8"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_033179674.1",1061,"vinculin isoform X3"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_024227032.1",1064,"vinculin isoform X2"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_033179675.1",1060,"vinculin isoform X4"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_024227033.1",1054,"vinculin isoform X7"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_033179680.1",1001,"vinculin isoform X13"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_033179682.1",997,"vinculin isoform X15"
